Fund_ID,Fund_Name,Ticker,Asset_Manager,Fund_Type,Inception_Date,Category_Group,Primary_Sector,Geographic_Focus,Fund_Net_Assets_USD_M,Tariff_Risk_Level,Tariff_Risk_Score,Import_Exposure_Pct,Export_Exposure_Pct,China_Exposure_Pct,EU_Exposure_Pct,Supply_Chain_Vulnerability_Score,Retaliatory_Tariff_Risk,Trade_War_Resilience_Score,Return_1M_Pct,Return_3M_Pct,Return_6M_Pct,Return_1Y_Pct,Return_3Y_Annualized_Pct,Return_5Y_Annualized_Pct,Return_YTD_Pct,Return_Since_Inception_Annualized_Pct,Volatility_1Y_Pct,Max_Drawdown_Pct,Sharpe_Ratio,Beta_vs_Market,Portfolio_Concentration_Index,Expense_Ratio_Pct,Portfolio_Turnover_Pct,Number_of_Holdings,Average_Market_Cap_USD_B,Percent_Holdings_Rated,Return_During_Tariff_Episodes_Pct,Drawdown_During_Tariff_Episodes_Pct,Holdings_with_Tariff_Hedges_Pct,Holdings_in_Near_Shoring_Beneficiaries_Pct,Holdings_with_Diversified_Supply_Chain_Pct,Data_As_Of_Date,Tariff_Risk_Category,Resilience_Quartile,AUM_Bucket,Return_1Y_Z,Volatility_1Y_Z,Risk_Return_Score,Tariff_Resilience_Interaction
FND_0263,TIAA Consumer Discretionary Dividend Fund,TC63,TIAA,ETF,1987-02-10,Equity,Consumer Discretionary,Australia,78025.08,Medium,38.28,37.39,34.26,43.47,12.82,67.24,Low,41.45,-0.89,4.99,6.32,4.25,4.59,4.46,25.32,4.16,17.94,22.85,0.24,0.34,0.73,0.67,27.15,511,42.07,90.18,4.75,-20.49,49.38,5.48,35.23,2024-12-13,Medium,Q3_Mid,Mid,-0.49747398785387104,0.26789953497448066,-0.7653735228283517,1586.7060000000001
FND_0264,Goldman Sachs Healthcare Value Fund,GSH64,Goldman Sachs,ETF,1995-12-18,Balanced,Healthcare,Africa,328398.89,Low,25.69,11.56,26.17,44.04,4.87,56.7,Low,52.6,3.25,5.43,5.78,2.52,2.72,2.65,3.14,2.47,11.32,12.41,0.22,0.9,0.58,0.17,42.55,31,36.08,96.39,3.43,-16.59,59.45,14.96,44.71,2024-12-13,Medium,Q3_Mid,Large,-0.6264111843222592,-0.846104812720911,0.2196936283986518,1351.294
FND_0265,iShares Chemicals Value Fund,IC65,iShares,ETF,1980-09-13,Value,Chemicals,Africa,33932.85,Medium,49.75,44.85,49.09,56.94,22.98,59.36,Medium,43.52,-0.4,1.15,7.02,26.95,29.11,28.3,23.03,26.41,22.49,25.57,1.2,1.43,0.89,0.01,0.0,354,102.85,88.63,2.43,-19.77,40.2,7.25,37.0,2024-12-13,Medium,Q3_Mid,Small,1.1943609022226664,1.0335671757620981,0.16079372646056833,2165.1200000000003
FND_0266,TIAA Emerging Markets Diversified,TD66,TIAA,Mutual Fund,2012-12-26,Income,Diversified,Latin America,243751.82,Medium,36.43,35.88,28.61,44.98,22.31,49.2,Low,54.63,0.69,2.03,4.8,2.92,3.15,3.07,28.3,2.86,22.57,4.18,0.13,1.1,0.64,0.42,42.86,395,333.36,85.49,2.29,-15.88,50.86,16.68,46.43,2024-12-13,Medium,Q3_Mid,Mid,-0.596599115774655,1.047029463951771,-1.643628579726426,1990.1709
FND_0267,Vanguard Strategic Financials Fund,VF67,Vanguard,Mutual Fund,2019-05-03,Balanced,Financials,Middle East,67930.15,Low,8.87,0.0,7.55,22.03,5.42,12.51,Low,88.58,2.5,3.13,-2.11,19.73,21.31,20.71,5.29,19.33,13.64,16.46,1.45,0.52,0.54,0.66,49.04,90,31.19,91.47,-2.45,-4.0,72.9,45.54,75.29,2024-12-13,Low,Q4_High,Mid,0.6562530649384111,-0.45569845522041125,1.1119515201588224,785.7045999999999
FND_0268,PIMCO Technology Value Fund,PT68,PIMCO,ETF,2006-05-20,Sector Equity,Technology,Asia-Pacific,888091.08,Medium,50.33,58.26,31.76,58.33,32.34,62.62,Medium,41.07,-0.78,5.14,6.34,27.27,29.45,28.63,21.65,26.72,28.06,14.19,0.97,0.66,0.26,0.81,10.58,457,27.29,90.81,-0.26,-20.63,39.73,5.16,34.91,2024-12-13,Medium,Q2_Mid,Large,1.2182105570607498,1.9708789909680393,-0.7526684339072895,2067.0531
FND_0269,iShares TIAA Energy ETF,TE69,TIAA,ETF,2001-01-20,Income,Energy,Asia-Pacific,1174153.3,Low,9.47,12.54,14.84,0.0,11.44,11.32,Low,89.24,3.01,11.38,-0.62,1.08,1.16,1.13,-7.64,1.06,12.95,35.16,0.08,0.75,0.33,0.99,30.25,207,13.7,97.9,7.4,-3.77,72.43,46.1,75.85,2024-12-13,Low,Q4_High,Large,-0.7337346310936342,-0.571810690856336,-0.16192394023729828,845.1028
FND_0270,Vanguard Machinery Growth Fund,VM70,Vanguard,Mutual Fund,1988-08-04,Growth,Machinery,Emerging Markets,8123.32,Medium,64.08,64.33,54.51,73.33,47.38,88.17,Medium,19.06,1.61,0.88,10.29,-16.87,-18.22,-17.71,0.21,-16.53,19.97,33.06,-0.84,0.49,0.25,0.33,28.52,367,384.9,97.28,3.1,-28.33,28.73,0.0,16.2,2024-12-13,High,Q1_Low,Small,-2.0715512071673725,0.6095050977874175,-2.68105630495479,1221.3647999999998
FND_0271,Vanguard Franklin Templeton Index Fund,FTM71,Franklin Templeton,ETF,1986-09-30,Balanced,Materials,North America,50955.71,Medium,54.43,58.95,45.61,57.21,40.86,77.59,Medium,29.36,4.75,5.2,18.37,8.81,9.52,9.25,17.84,8.64,23.37,25.35,0.38,0.37,0.37,0.22,12.56,446,57.96,95.07,-5.45,-24.72,36.46,0.0,24.95,2024-12-13,Medium,Q2_Mid,Small,-0.15761640641118327,1.181652345848495,-1.3392687522596785,1598.0647999999999
FND_0272,PIMCO Core Manufacturing Fund,PM72,PIMCO,Mutual Fund,2006-04-25,Sector Equity,Manufacturing,Asia-Pacific,541501.35,Medium,57.24,54.85,55.77,61.87,26.79,71.42,Medium,32.83,-2.93,7.87,6.26,23.47,25.34,24.64,20.92,23.0,7.65,26.82,3.07,0.95,0.62,0.37,0.0,362,14.09,97.37,-10.02,-23.51,34.21,0.0,27.91,2024-12-13,Medium,Q2_Mid,Large,0.9349959058585101,-1.4636872834221326,2.398683189280643,1879.1892
FND_0273,iShares UBS Energy ETF,UE73,UBS,Mutual Fund,1984-06-19,Growth,Energy,Global,128325.92,Low,4.91,9.44,0.0,3.78,18.48,17.85,Low,86.03,2.31,5.91,-1.69,6.91,7.46,7.25,22.52,6.77,1.4,5.29,4.94,0.68,0.16,0.89,40.15,499,27.37,85.43,5.07,-4.89,76.07,43.38,73.13,2024-12-13,Low,Q4_High,Mid,-0.2992237320123032,-2.515428548240289,2.216204816227986,422.4073
FND_0274,American Century Emerging Markets Diversified,ACD74,American Century,ETF,1996-01-30,Growth,Diversified,China,180528.13,Medium,36.66,36.29,33.15,40.66,5.98,43.11,Low,58.82,-2.3,6.47,6.01,20.25,21.88,21.27,-5.44,19.85,23.09,17.97,0.88,0.66,0.54,0.01,71.84,416,135.93,94.47,-3.76,-14.41,50.67,20.25,50.0,2024-12-13,Medium,Q3_Mid,Mid,0.6950087540502965,1.1345343371846415,-0.439525583134345,2156.3412
FND_0275,Dimensional Emerging Markets Communications,DC75,Dimensional,Mutual Fund,2020-05-16,Equity,Communications,Japan,702949.9,Medium,30.44,31.94,28.67,30.19,27.33,31.67,Low,68.7,1.52,9.16,6.88,-5.51,-5.95,-5.78,18.51,-5.4,16.15,29.17,-0.34,1.28,0.51,0.41,45.06,293,10.81,93.51,2.44,-10.95,55.65,28.65,58.4,2024-12-13,Medium,Q4_High,Large,-1.224888460415413,-0.033319163269439865,-1.1915692971459733,2091.228
FND_0276,TIAA Global Fund,TM76,TIAA,ETF,1996-03-11,Balanced,Machinery,Latin America,230991.11,Medium,64.11,71.79,54.7,63.26,49.81,74.01,Medium,28.96,-1.08,10.93,7.16,7.62,8.23,8.0,27.46,7.47,18.68,28.39,0.41,1.58,0.53,0.62,5.04,294,561.12,93.52,-1.48,-24.86,28.72,0.0,24.62,2024-12-13,High,Q2_Mid,Mid,-0.24630731034030573,0.3924257007289501,-0.6387330110692558,1856.6256
FND_0277,iShares Global Diversified ETF,ID77,iShares,ETF,1999-01-24,Equity,Diversified,US,1174515.47,Medium,40.06,38.99,34.03,47.51,10.21,52.46,Medium,51.26,3.09,0.16,7.91,-5.22,-5.64,-5.48,1.45,-5.11,19.84,32.25,-0.26,1.2,0.61,0.22,4.32,397,61.87,84.91,-7.15,-17.06,47.95,13.82,43.57,2024-12-13,Medium,Q3_Mid,Large,-1.2032747107184003,0.5876288794792001,-1.7909035901976003,2053.4756
FND_0278,Nuveen Emerging Markets Industrials,NI78,Nuveen,Mutual Fund,2019-12-15,Balanced,Industrials,Africa,17660.56,Medium,63.67,70.28,41.7,76.82,35.72,63.39,Medium,36.53,4.27,4.31,2.36,7.97,8.6,8.36,15.17,7.81,16.21,27.78,0.49,1.33,0.72,0.24,47.62,590,374.85,86.39,-3.09,-22.21,29.07,1.3,31.05,2024-12-13,High,Q2_Mid,Small,-0.2202217503611521,-0.02322244712718518,-0.19699930323396692,2325.8651
FND_0279,PIMCO Technology Growth Fund,PT79,PIMCO,Mutual Fund,2004-11-09,Income,Technology,China,377882.13,Medium,50.14,52.61,35.4,61.59,28.44,75.95,Medium,31.79,1.4,3.18,11.22,10.92,11.79,11.46,-0.22,10.7,9.09,22.9,1.2,1.01,0.51,0.96,18.32,317,264.3,90.56,0.3,-23.87,39.89,0.0,27.02,2024-12-13,Medium,Q2_Mid,Large,-0.00035774482257121086,-1.2213660960080293,1.2210083511854581,1593.9506
FND_0280,Schwab Global Agriculture ETF,SA80,Schwab,Mutual Fund,1983-01-05,Income,Agriculture,India,24241.17,Medium,61.13,37.69,81.72,71.8,49.96,81.72,Medium,24.45,2.85,8.76,2.89,-1.94,-2.1,-2.04,8.57,-1.9,24.74,13.96,-0.08,1.56,0.9,0.53,60.05,193,68.22,85.29,-2.04,-26.44,31.09,0.0,20.79,2024-12-13,Medium,Q1_Low,Small,-0.9588157486280457,1.4121940310966345,-2.3710097797246803,1494.6285
FND_0281,JPMorgan Global Fund,JE81,JPMorgan,ETF,2017-08-20,Income,Energy,Japan,258740.39,Low,11.07,10.44,16.19,6.8,22.63,14.63,Low,86.44,-0.56,-2.15,6.61,0.74,0.8,0.78,12.33,0.73,15.43,23.36,0.05,1.27,0.53,0.59,36.14,581,70.09,94.15,2.71,-4.75,71.14,43.72,73.47,2024-12-13,Low,Q4_High,Mid,-0.7590748893590977,-0.15447975697649133,-0.6045951323826064,956.8908
FND_0282,American Century Automotive Value Fund,ACA82,American Century,Mutual Fund,2006-05-16,Balanced,Automotive,Europe,976869.24,High,70.34,69.26,65.3,76.84,45.93,87.8,High,17.44,1.61,3.4,14.42,4.27,4.61,4.48,30.76,4.18,30.03,30.61,0.14,1.19,0.55,0.01,42.01,284,28.06,88.51,-7.84,-28.9,23.72,0.0,14.82,2024-12-13,High,Q1_Low,Large,-0.49598338442649087,2.302387837638723,-2.7983712220652137,1226.7296000000001
FND_0283,American Century Semiconductors Growth Fund,ACS83,American Century,ETF,2004-09-10,Equity,Semiconductors,Global,1681499.93,High,70.52,65.48,55.97,91.78,36.14,81.48,High,21.81,0.89,-0.47,-5.11,19.95,21.55,20.95,10.01,19.55,3.54,26.35,5.63,1.27,0.33,0.31,69.52,167,44.74,97.58,-1.96,-27.37,23.59,0.0,18.54,2024-12-13,High,Q1_Low,Large,0.6726497026395932,-2.1553123391665525,2.8279620418061455,1538.0412
FND_0284,Vanguard International Materials,VM84,Vanguard,ETF,1985-02-26,Value,Materials,Africa,102079.0,High,73.81,79.46,52.28,87.79,50.25,81.25,High,20.98,4.05,3.1,2.64,2.78,3.0,2.92,-4.74,2.73,18.58,13.54,0.15,0.79,0.3,0.94,0.0,354,315.13,82.14,-8.29,-27.66,20.96,0.0,17.83,2024-12-13,High,Q1_Low,Mid,-0.6070333397663165,0.3755978404918594,-0.9826311802581759,1548.5338000000002
FND_0285,Dodge & Cox Global Energy ETF,D&E85,Dodge & Cox,ETF,2002-06-30,Equity,Energy,Japan,276495.03,Low,14.47,6.89,39.05,0.0,4.95,39.34,Low,68.12,2.1,3.88,4.36,23.86,25.77,25.05,10.33,23.38,17.22,17.37,1.39,1.05,0.42,0.85,34.54,105,65.87,91.21,8.7,-11.16,68.42,28.15,57.9,2024-12-13,Low,Q4_High,Mid,0.9640626726924242,0.1467389412674286,0.8173237314249956,985.6964000000002
FND_0286,American Century Active Machinery Fund,ACM86,American Century,ETF,2010-05-07,Growth,Machinery,Europe,15036.92,Medium,57.89,57.7,43.12,72.91,22.3,67.59,Medium,35.32,0.43,7.31,-7.16,15.35,16.57,16.11,24.4,15.04,18.35,30.0,0.84,0.84,0.63,0.71,31.15,263,361.32,88.21,-0.92,-22.64,33.69,0.27,30.02,2024-12-13,Medium,Q2_Mid,Small,0.32981091434214516,0.33689376194655174,-0.0070828476044065836,2044.6748
FND_0287,Nuveen Sector Consumer Discretionary Fund,NC87,Nuveen,ETF,1987-02-03,Sector Equity,Consumer Discretionary,North America,80992.71,Medium,34.42,30.79,26.36,47.31,24.67,66.31,Low,43.26,-3.65,-0.27,16.14,-4.84,-5.23,-5.08,9.72,-4.75,20.84,11.71,-0.23,0.44,0.5,0.01,0.0,55,1068.18,97.76,-6.9,-19.86,52.47,7.02,36.77,2024-12-13,Medium,Q3_Mid,Mid,-1.1749532455981762,0.755907481850105,-1.9308607274482812,1489.0092
FND_0288,JPMorgan Strategic Machinery Fund,JM88,JPMorgan,Mutual Fund,1998-06-22,Sector Equity,Machinery,India,528892.31,High,66.62,67.44,61.96,70.18,39.19,72.51,Medium,29.26,0.45,7.36,1.58,17.66,19.08,18.55,10.53,17.31,7.1,39.71,2.49,0.4,0.49,0.72,14.81,438,77.31,96.22,-7.73,-24.76,26.71,0.0,24.87,2024-12-13,High,Q2_Mid,Large,0.5019756102045594,-1.5562405147261305,2.0582161249306896,1949.3012000000003
FND_0289,T. Rowe Price Active Communications Fund,TRC89,T. Rowe Price,ETF,2004-12-04,Income,Communications,Middle East,918302.69,Low,26.23,21.95,24.88,33.27,10.49,55.66,Low,53.17,3.1,4.55,-0.92,19.25,20.79,20.21,12.66,18.86,18.99,16.63,1.01,1.22,0.41,0.25,21.05,156,839.01,84.19,-6.75,-16.39,59.02,15.44,45.19,2024-12-13,Medium,Q3_Mid,Large,0.620478582681286,0.4445920674639305,0.1758865152173555,1394.6491
FND_0290,SPDR Global Healthcare ETF,SH90,SPDR,Mutual Fund,2000-08-31,Balanced,Healthcare,Asia-Pacific,130404.93,Low,29.28,31.13,26.21,29.88,36.28,52.87,Low,54.21,0.29,2.76,11.82,9.15,9.88,9.6,3.74,8.96,11.35,25.86,0.81,1.84,0.38,0.29,4.01,151,132.6,90.32,-3.24,-16.03,56.58,16.33,46.08,2024-12-13,Medium,Q3_Mid,Mid,-0.1322761481457197,-0.841056454649784,0.7087803065040643,1587.2688
FND_0291,Schwab International Energy,SE91,Schwab,Mutual Fund,2000-04-21,Income,Energy,Asia-Pacific,238313.26,Low,15.97,21.13,25.06,0.0,5.88,8.81,Low,89.04,-0.7,-1.03,13.51,7.71,8.33,8.1,7.92,7.56,21.01,30.81,0.37,1.14,0.66,0.85,81.71,223,28.14,89.11,4.56,-3.83,67.22,45.94,75.69,2024-12-13,Low,Q4_High,Mid,-0.23959959491709482,0.7845148442531592,-1.024114439170254,1421.9688
FND_0292,Franklin Templeton Metals & Mining Value Fund,FTM92,Franklin Templeton,ETF,1996-11-24,Income,Metals & Mining,Latin America,811279.74,Medium,64.64,61.04,67.18,66.89,49.29,72.69,Medium,29.72,-1.02,6.11,-4.91,11.81,12.76,12.4,24.19,11.57,1.19,16.45,9.93,1.33,0.46,0.11,13.5,445,31.56,96.03,-6.47,-24.6,28.29,0.0,25.26,2024-12-13,High,Q2_Mid,Large,0.06597410769584815,-2.5507670547381793,2.6167411624340273,1921.1008
FND_0293,PIMCO International Industrials,PI93,PIMCO,ETF,1988-06-10,Equity,Industrials,China,456113.42,Medium,61.27,62.79,52.19,68.31,42.19,78.47,Medium,26.69,0.59,0.12,14.65,-0.41,-0.44,-0.43,14.96,-0.4,16.3,15.16,-0.03,0.98,0.62,0.37,0.0,531,67.33,99.21,-0.74,-25.66,30.99,0.0,22.69,2024-12-13,Medium,Q1_Low,Large,-0.8447845864334598,-0.008077372913803749,-0.836707213519656,1635.2963000000002
FND_0294,Franklin Templeton Financials Dividend Fund,FTF94,Franklin Templeton,ETF,1990-10-12,Equity,Financials,ASEAN,305971.88,Low,7.07,0.0,16.85,6.72,6.57,11.87,Low,89.57,2.9,3.26,5.02,19.42,20.97,20.39,14.57,19.03,20.04,27.51,0.97,0.77,0.68,0.21,24.92,582,42.94,85.0,0.03,-3.65,74.34,46.38,76.13,2024-12-13,Low,Q4_High,Mid,0.6331487118140179,0.6212845999533809,0.011864111860636961,633.2599
FND_0295,JPMorgan Global Fund,JU95,JPMorgan,Mutual Fund,1990-06-15,Growth,Utilities,China,10053.09,Low,13.66,17.82,14.77,6.99,17.64,8.27,Low,90.11,-2.34,0.33,15.59,21.18,22.87,22.24,9.21,20.75,19.32,28.49,1.1,0.54,0.75,0.31,9.69,103,58.81,91.7,3.87,-3.46,69.08,46.85,76.6,2024-12-13,Low,Q4_High,Small,0.7643218134234762,0.5001240062463295,0.2641978071771467,1230.9026
FND_0296,Fidelity Active Utilities Fund,FU96,Fidelity,ETF,2017-05-31,Income,Utilities,Europe,139799.74,Low,10.03,16.07,12.01,0.0,3.91,31.0,Low,75.29,1.9,3.37,16.38,-13.85,-14.96,-14.55,-0.32,-13.58,10.81,10.89,-1.28,1.12,0.72,0.41,22.38,90,43.74,80.65,6.97,-8.65,71.97,34.24,63.99,2024-12-13,Low,Q4_High,Mid,-1.8464700896329604,-0.9319268999300726,-0.9145431897028878,755.1587000000001
FND_0297,BlackRock Core Automotive Fund,BA97,BlackRock,ETF,2007-10-13,Value,Automotive,ASEAN,402325.99,High,71.58,73.78,64.87,75.36,59.27,79.79,High,22.68,2.27,6.31,18.7,10.37,11.2,10.89,-4.04,10.16,24.14,17.06,0.43,0.95,0.2,0.53,0.0,161,41.32,94.24,-5.75,-27.06,22.73,0.0,19.27,2024-12-13,High,Q1_Low,Large,-0.04134933907552702,1.3112268696740919,-1.352576208749619,1623.4343999999999
FND_0298,iShares Janus Henderson Automotive ETF,JHA98,Janus Henderson,Mutual Fund,2019-08-01,Value,Automotive,Africa,44843.37,Medium,63.97,48.98,71.94,75.99,54.02,85.77,Medium,20.77,-0.77,4.63,1.27,-0.84,-0.91,-0.88,-2.18,-0.82,20.42,34.0,-0.04,0.88,0.36,0.04,30.31,558,109.4,98.72,-5.45,-27.73,28.82,0.0,17.66,2024-12-13,High,Q1_Low,Small,-0.8768325601221343,0.6852304688543253,-1.5620630289764597,1328.6569
FND_0299,Dimensional Diversified Index Fund,DD99,Dimensional,ETF,2003-12-03,Value,Diversified,China,1777149.56,Medium,41.04,38.82,39.94,45.11,34.41,61.27,Medium,44.8,1.41,1.72,11.27,8.1,8.75,8.51,-10.64,7.94,15.45,11.38,0.52,0.97,0.18,0.56,13.41,297,115.96,96.09,-4.65,-19.32,47.17,8.33,38.08,2024-12-13,Medium,Q3_Mid,Large,-0.21053282808318075,-0.15111418492907328,-0.05941864315410747,1838.5919999999999
FND_0300,Vanguard Fidelity Index Fund,FH0,Fidelity,ETF,1988-02-04,Balanced,Healthcare,Africa,396057.29,Medium,30.59,36.03,26.9,27.03,8.53,50.97,Low,55.14,-1.65,9.29,4.05,26.95,29.11,28.3,11.02,26.41,10.88,20.09,2.48,1.64,0.46,0.88,41.81,213,31.34,80.49,1.48,-15.7,55.53,17.12,46.87,2024-12-13,Medium,Q3_Mid,Large,1.1943609022226664,-0.9201473977641091,2.1145082999867757,1686.7326
